year,country,Inflation_Rate,Unemployment_Variation,Gov_score,Productivity_Variation,GDP_Growth
2011,SVK,3.919286,13.606,73.6976866,28.5608419250499,2.562424732
2011,SVN,1.802852,8.166,74.64636349999999,33.95512534907335,0.655438955
2011,SWE,2.961151,7.783,89.75552019999999,326.2384063824155,3.163880041
2011,SWZ,,,35.2948804,,
2011,SYR,,,26.642082199999997,,
2011,TCD,,,34.6870208,,
2011,THA,,,48.737222499999994,,
2011,TJK,,,38.1786378,,
2011,TKM,,,25.1872841,,
2011,TTO,,,67.7841662,,
2011,TUN,,,52.3180008,,
2011,TUR,6.471879,9.788,53.466156999999995,45.66714812632345,10.9799624
2011,UGA,,,45.793338899999995,,
2011,UKR,,,52.114089799999995,,
2011,URY,,,77.9252168,,
2011,USA,3.156842,8.95,78.4079845,68.54434017218635,1.564406809
2011,UZB,,,28.2463096,,
2011,VNM,,,36.4887252,,
2011,ZAF,5.000854,24.643,66.5998497,,3.168556279
2011,ZMB,,,55.3578926,,
2011,ZWE,,,31.1143514,,
2012,AGO,,,38.3107343,,
2012,ALB,,,55.846915599999996,,
2012,ARE,,,46.974268599999995,,
2012,ARG,34.27723,7.561,62.296034999999996,,-1.026420465
2012,ARM,,,49.3290185,,
2012,AUS,1.76278,5.225,86.72621559999999,71.60987515544178,4.014354447
2012,AUT,2.485675,4.865,84.0175917,61.42721847269132,0.628245775
2012,AZE,,,38.8910766,,
2012,BEL,2.839664,7.542,81.9102097,65.75251324203855,0.215780773
2012,BGD,,,46.1268453,,
2012,BGR,2.954568,12.27,63.0217074,20.674050123871876,
2012,BHR,,,36.409908,,
2012,BIH,,,54.362065699999995,,
2012,BLR,,,35.226191899999996,,
2012,BOL,,,53.998999299999994,,
2012,BRA,5.403499,7.266,66.5333263,,1.921175978
2012,BRN,,,48.1932749,,
2012,BWA,,,66.2888095,,
2012,CAN,1.515678,7.421,82.1760445,56.935321613729826,1.755661314
2012,CHE,-0.692552,4.491,85.8970265,77.45167442575065,1.124135891
2012,CHL,3.007448,6.596,76.9020475,4939.726028429969,6.155340019
2012,CHN,2.6,2.876,31.380107499999998,,7.9
2012,CMR,,,37.7733257,,
2012,COL,3.169303,10.626,55.930006899999995,8094.3882681482955,3.912635767
2012,CRI,4.495453,10.172,76.05405019999999,3099.704092835608,4.88259241
2012,CUB,,,30.610312999999998,,
2012,CYP,,11.795,76.1561352,,
2012,CZE,3.287623,6.979,72.34706849999999,273.8795164614785,-0.770668191
2012,DEU,2.008491,5.374,83.58023949999999,59.6938832232615,0.46619406
2012,DNK,2.397915,7.67,89.1101001,286.8283052762541,-0.005432501
2012,DOM,,,57.7259233,,
2012,DZA,,,42.1699894,,
2012,ECU,,,50.9033988,,
2012,ESP,2.446128,24.787,77.6944412,43.7485010558661,-2.865287561
2012,EST,3.9334,9.966,77.030108,28.162705874344375,3.672019525
2012,ETH,,,34.8885007,,
2012,FIN,2.808332,7.61,88.69585119999999,58.09646339352105,-1.523297075
2012,FRA,1.954195,9.77,79.83687019999999,60.829948498039805,0.183830871
2012,GAB,,,42.2707827,,
2012,GBR,2.6,7.87,81.63207419999999,51.9334197341104,1.528260345
2012,GEO,,,56.279580599999996,,
2012,GHA,,,66.09200799999999,,
2012,GNQ,,,25.9073645,,
2012,GRC,1.50152,24.439,69.2308011,28.143952650073977,-8.331134345
2012,GTM,,,51.742805999999995,,
2012,HND,,,47.9366622,,
2012,HRV,3.425,16.046,66.9041743,25.390872145811624,
2012,HUN,5.652145,10.668,69.5198407,2478.960795979383,-1.339485081
2012,IDN,4.279512,6.249,57.4061423,,6.030050653
2012,IND,9.312446,3.621,61.6528272,,4.92565
2012,IRL,1.694741,15.419,80.7225399,67.94078521115588,-0.405029598
2012,IRQ,,,40.122653199999995,,
2012,ISL,5.1859,6.626,83.2687512,4211.851027215926,1.169311755
2012,ISR,1.675537,6.857,65.5250622,96.31617421412582,2.396607274
2012,ITA,3.041363,10.655,72.3763152,50.225476606061775,-3.125210652
2012,JAM,,,63.919042499999996,,
2012,JOR,,,45.062403499999995,,
2012,JPN,0.0,4.348,79.5104015,2292.147151223056,1.64893453
2012,KAZ,,,41.2958923,,
2012,KEN,,,50.646768599999994,,
2012,KGZ,,,46.9033783,,
2012,KWT,,,50.033589899999996,,
2012,LBY,,,41.957237899999996,,
2012,LTU,3.089983,13.365,72.10741569999999,27.240998211260173,4.382904807
2012,LUX,2.662842,5.14,85.7630221,94.24187936147938,1.649709694
2012,LVA,2.257789,15.047,69.0266084,24.062854501411174,7.305240884
2012,MAR,,,46.5541056,,
2012,MDA,,,57.226403999999995,,
2012,MEX,4.111508,4.923,59.672896699999995,105.15154287144497,3.55321076
2012,MKD,,31.016,56.538281399999995,,
2012,MLT,,6.196,77.21532979999999,,
2012,MMR,,,31.5203864,,
2012,MNE,,,60.3681078,,
2012,MNG,,,57.6785931,,
2012,MOZ,,,51.6154386,,
2012,MYS,,,50.119432599999996,,
2012,NAM,,,62.959249799999995,,
2012,NER,,,52.4380293,,
2012,NGA,,,45.4005708,,
2012,NIC,,,45.7437806,,
2012,NLD,2.455548,5.821,88.3309646,63.256016103990724,-0.977372729
2012,NOR,0.6968641,3.123,89.757778,449.6510208223161,2.823989879
2012,NPL,,,48.328630399999994,,
2012,NZL,1.059918,6.93,88.17169369999999,53.343285192699256,2.535243576
2012,OMN,,,45.0803873,,
2012,PAK,,,40.094643999999995,,
2012,PAN,,,64.25526529999999,,
2012,PER,,3.6,62.204628199999995,,
2012,PHL,,,54.7799079,,
2012,POL,3.7,10.088,76.2510757,48.28412195093287,1.51182992
2012,PRT,2.773339,16.501,77.7457743,31.848021939297272,-4.050902319
2012,PRY,,,53.4236505,,
2012,QAT,,,43.6023196,,
2012,ROU,,6.794,62.584344699999995,37.9726963917427,
2012,RUS,5.074733,5.458,42.7498486,,4.024086315
2012,RWA,,,41.2336727,,
2012,SAU,2.86627,,26.9235887,,5.761573823
2012,SDN,,,25.2570962,,
2012,SEN,,,55.7545462,,
2012,SGP,,,62.7911716,,
2012,SLV,,,54.8184693,,
2012,SRB,,,58.577407099999995,,
2012,SSD,,,34.643880599999996,,
2012,SUR,,,63.4183331,,
2012,SVK,3.606103,13.947,73.2549244,29.256371610340974,1.569171047
2012,SVN,2.597414,8.841,72.8660033,34.0112989179733,-2.915538585
2012,SWE,0.8883775,7.964,90.2874698,327.0513632595317,-0.414404649
2012,SWZ,,,34.952545799999996,,
2012,SYR,,,23.3317174,,
2012,TCD,,,35.1212873,,
2012,THA,,,50.9721346,,
2012,TJK,,,38.304734499999995,,
2012,TKM,,,25.188020899999998,,
2012,TTO,,,67.5892812,,
2012,TUN,,,54.3646141,,
2012,TUR,8.89157,9.21,53.426342399999996,47.394483110308975,4.807627042
2012,TZA,,,54.3062012,,
2012,UGA,,,45.8310743,,
2012,UKR,,,52.1545765,,
2012,URY,,,76.2575341,,
2012,USA,2.069337,8.069,78.97021339999999,69.4157865942145,2.289111853
2012,UZB,,,27.414894099999998,,
2012,VNM,,,34.8633391,,
2012,ZAF,5.737971,24.727,66.267838,,2.396232384
2012,ZMB,,,53.335007399999995,,
2012,ZWE,,,29.894895299999998,,
2013,AGO,,,37.6876527,,
2013,ALB,,,55.7711841,,
2013,ARE,,,45.5420854,,
2013,ARG,34.27723,7.561,61.189000799999995,,2.405323788
2013,ARM,,,49.0785561,,
2013,AUS,2.449889,5.663,83.85988549999999,74.37675177158185,2.195017002
2013,AUT,2.000158,5.335,84.6125958,62.17956142130863,-0.250726284
2013,AZE,,,36.2773652,,
2013,BEL,1.113096,8.425,82.5470903,66.8962089322559,0.305517408
2013,BGD,,,44.513446599999995,,
2013,BGR,0.8900936,12.941,60.3717816,20.75017464998935,
2013,BHR,,,35.556063099999996,,
2013,BIH,,,53.3868428,,
2013,BLR,,,34.5549715,,
2013,BOL,,,53.8126591,,
2013,BRA,6.204311,7.174,64.30462589999999,,3.004822675
2013,BRN,,,48.3357312,,
2013,BWA,,,64.3140439,,
2013,CAN,0.9382919,7.168,82.4641845,58.39968426436115,2.325813561
2013,CHE,-0.2173232,4.747,85.6952525,79.36491321473223,1.836123906
2013,CHL,1.789556,6.089,76.8526923,5059.4375184961045,3.308508247
2013,CHN,2.6,2.876,31.0798663,,7.8
2013,CMR,,,38.016785299999995,,
2013,COL,2.016993,9.901,54.8880505,8458.689427305948,5.13399352
2013,CRI,5.231336,9.381,75.9115502,3327.51101898504,2.494766112
2013,CUB,,,31.122927699999998,,
2013,CYP,,15.871,75.161075,,
2013,CZE,1.438298,6.953,72.8109125,276.7278811957593,-0.041812416
2013,DEU,1.504722,5.231,83.6048742,60.7049262363817,0.394292277
2013,DNK,0.7890718,7.241,88.7377959,291.8308922418162,1.39267392
2013,DOM,,,56.603108899999995,,
2013,DZA,,,42.3840553,,
2013,ECU,,,50.5885483,,
2013,ESP,1.408581,26.094,74.6541486,44.8390703567459,-1.427141939
2013,EST,2.780567,8.596,76.86192129999999,29.102129136284724,1.756492715
2013,ETH,,,33.6951985,,
2013,FIN,1.478288,8.12,87.6526679,59.00966731158215,-0.979741028
2013,FRA,0.8637155,10.295,78.3724421,62.61922815223737,0.781760866
2013,GAB,,,41.5655147,,
2013,GBR,2.3,7.508,81.52312119999999,52.155561229484626,1.71846962
2013,GEO,,,58.0674126,,
2013,GHA,,,65.0416767,,
2013,GNQ,,,25.4447282,,
2013,GRC,-0.9212719,27.466,68.6771029,27.9574065775172,-2.272116658
2013,GTM,,,51.1081517,,
2013,HND,,,48.055325599999996,,
2013,HRV,2.241667,17.231,65.8326369,26.5849255500924,
2013,HUN,1.7332,9.849,68.613028,2527.984007842324,2.032169432
2013,IDN,6.4125,6.021,56.699157299999996,,5.557263689
2013,IND,10.90764,4.4735,62.1381958,,6.12592
2013,IRL,0.5150995,13.711,80.54637029999999,67.37153869020398,2.192937584
2013,IRQ,,,39.459911,,
2013,ISL,3.872275,5.841,83.8659064,4329.501931370748,3.596956986
2013,ISR,1.589764,6.208,65.28203479999999,99.0492382475485,4.126886074
2013,ITA,1.219992,12.149,72.7085037,51.0670022580843,-1.818074751
2013,JAM,,,65.5194054,,
2013,JOR,,,44.4412121,,
2013,JPN,0.4,4.058,78.2998173,2339.6457888939176,1.997257921
2013,KAZ,,,39.4424995,,
2013,KEN,,,52.1462418,,
2013,KGZ,,,48.9664001,,
2013,KWT,,,49.322244999999995,,
2013,LBN,,,50.213725499999995,,
2013,LBY,,,42.6449037,,
2013,LKA,,,45.360628399999996,,
2013,LTU,1.047479,11.77,72.0562332,28.505426746272075,4.046915411
2013,LUX,1.73404,5.848,85.1513784,97.2646474083003,3.171687308
2013,LVA,-0.02945478,11.867,69.1848851,24.400186408699803,2.096094344
2013,MAR,,,44.4695837,,
2013,MDA,,,55.6493878,,
2013,MEX,3.80639,4.943,59.307306399999995,105.29832186644249,0.852101559
2013,MKD,,28.996,54.9348259,,
2013,MLT,,6.106,78.05787169999999,,
2013,MMR,,,32.350191699999996,,
2013,MNE,,,59.8086127,,
2013,MNG,,,58.3568863,,
2013,MOZ,,,50.3088936,,
2013,MYS,,,49.889812199999994,,
2013,NAM,,,62.699062999999995,,
2013,NER,,,51.613942099999996,,
2013,NGA,,,45.1813206,,
2013,NIC,,,46.5118581,,
2013,NLD,2.506899,8.187,86.90611849999999,64.49786554695535,-0.032106723
2013,NOR,2.120486,3.423,89.842231,457.9509688651924,1.272885122
2013,NPL,,,50.3073218,,
2013,NZL,1.134418,5.839,87.7578403,53.64783650539847,2.131146744
2013,OMN,,,44.5266628,,
2013,PAK,,,40.5259631,,
2013,PAN,,,63.2950928,,
2013,PER,,3.941,60.4225825,,
2013,PHL,,,55.8008385,,
2013,POL,0.9,10.326,73.4277212,48.96177573235377,0.684255098
2013,PRT,0.2744167,17.152,77.28566889999999,32.95611455598235,-0.984106732
2013,PRY,,,53.1504961,,
2013,QAT,,,42.982682499999996,,
2013,ROU,,7.096,61.8084261,38.580683223193354,
2013,RUS,6.753717,5.478,42.1805381,,1.755422064
2013,SAU,3.529956,,26.0362826,,2.945637892
2013,SDN,,,25.1427262,,
2013,SEN,,,56.6149966,,
2013,SGP,,,62.107496399999995,,
2013,SLV,,,55.1653337,,
2013,SRB,,,59.358957999999994,,
2013,SSD,,,31.8606943,,
2013,SUR,,,63.308743,,
2013,SVK,1.400474,14.216,73.3273164,30.350680904522598,0.703323545
2013,SVN,1.769201,10.103,72.2603262,34.189028426034,-0.823777369
2013,SWE,-0.04429297,8.027,88.79555239999999,330.8788577608609,1.137649057
2013,SWZ,,,35.5763205,,
2013,SYR,,,21.727652799999998,,
2013,TCD,,,34.805969399999995,,
2013,THA,,,49.1454454,,
2013,TJK,,,36.258829999999996,,
2013,TKM,,,25.6350975,,
2013,TTO,,,67.080034,,
2013,TUN,,,54.774279099999994,,
2013,TUR,7.49309,9.714,51.5118589,51.31324287734603,8.488256835
2013,TZA,,,53.680951099999994,,
2013,UGA,,,44.818290999999995,,
2013,UKR,,,50.7692738,,
2013,URY,,,77.04570799999999,,
2013,USA,1.464833,7.375,77.2611111,70.4472908145923,2.117828634
2013,UZB,,,29.251144999999998,,
2013,VNM,,,35.628932999999996,,
2013,ZAF,5.780169,24.562,66.1346616,,2.485468009
2013,ZMB,,,54.056141399999994,,
2013,ZWE,,,31.5811936,,
2014,AGO,,,37.0648827,,
2014,ALB,,,58.5717241,,
2014,ARE,,,45.6850878,,
2014,ARG,34.27723,7.561,62.192376499999995,,-2.512615328
2014,ARM,,,50.3107873,,
2014,AUS,2.487923,6.078,83.6972559,75.07531319957185,2.530910622
2014,AUT,1.605806,5.62,83.60309769999999,62.715590758724275,0.755799021
2014,AZE,,,36.5600076,,
2014,BEL,0.3400028,8.523,82.51924389999999,68.37390504148148,1.765540381
2014,BGD,,,43.045446399999996,,
2014,BGR,-1.418184,11.424,60.6926827,21.159266250442776,
2014,BHR,,,36.0226094,,
2014,BIH,,,54.0517221,,
2014,BLR,,,36.0591669,,
2014,BOL,,,55.107113399999996,,
2014,BRA,6.32904,6.878,64.2886513,,0.503955745
2014,BRN,,,48.4523923,,
2014,BWA,,,62.910305799999996,,
2014,CAN,1.906636,7.037,81.71147069999999,60.54905224225393,2.873466778
2014,CHE,-0.01320254,4.826,85.40031979999999,80.29269048945592,2.54342348
2014,CHL,4.718675,6.498,77.03946479999999,5272.592600656166,1.792649471
2014,CHN,2.0,2.876,32.9618757,,7.5
2014,CMR,,,39.988591199999995,,
2014,COL,2.898838,9.397,55.8546972,8767.270820645315,4.499030001
2014,CRI,4.519201,9.62,76.8298148,3507.3014245789172,3.542109878
2014,CUB,,,31.850945399999997,,
2014,CYP,,16.088,74.95910669999999,,
2014,CZE,0.3439886,6.108,73.6817786,283.2624067807858,2.245212199
2014,DEU,0.9067971,4.976,84.03530599999999,61.94105385683282,2.177455675
2014,DNK,0.5640205,6.825,86.3617245,297.66920919338855,1.27799951
2014,DOM,,,57.6504263,,
2014,DZA,,,44.1619792,,
2014,ECU,,,51.2998915,,
2014,ESP,-0.1511149,24.441,75.3333607,45.24259782928985,1.520392419
2014,EST,-0.1061751,7.321,78.16046949999999,30.2505201214853,3.322790202
2014,ETH,,,34.063412299999996,,
2014,FIN,1.0412,8.531,87.455028,59.5901339336938,-0.478068319
2014,FRA,0.5077588,10.28,78.039137,63.51220088800645,0.997832947
2014,GAB,,,41.3681969,,
2014,GBR,1.5,6.235,81.0109896,52.93412186422515,3.160173493
2014,GEO,,,60.9874036,,
2014,GHA,,,64.65670589999999,,
2014,GNQ,,,26.1729822,,
2014,GRC,-1.312242,26.491,68.91946159999999,27.8800537220186,0.792224769
2014,GTM,,,51.308740699999994,,
2014,HND,,,47.0324294,,
2014,HRV,-0.2083333,17.209,66.23060319999999,26.087274683631126,
2014,HUN,-0.2275663,7.51,65.83182479999999,2553.305448782581,4.334354183
2014,IDN,6.394926,5.822,56.837447999999995,,5.006668426
2014,IND,6.353195,5.3260000000000005,61.483189599999996,,6.96291
2014,IRL,0.1909164,11.833,80.6613459,71.2536169820232,9.385793374
2014,IRQ,,,38.5912905,,
2014,ISL,2.044619,5.404,82.9094181,4412.527453051112,1.913816107
2014,ISR,0.4675573,5.89,65.20424849999999,100.5455368083446,3.996527032
2014,ITA,0.2410575,12.683,73.9186643,51.289467880046175,-0.001427755
2014,JAM,,,66.2872798,,
2014,JOR,,,45.091536399999995,,
2014,JPN,2.7,3.612,78.4535539,2362.803238000981,0.9059339
2014,KAZ,,,40.9561305,,
2014,KEN,,,53.422969599999995,,
2014,KGZ,,,51.2694914,,
2014,KWT,,,49.3499917,,
2014,LBY,,,38.0303952,,
2014,LKA,,,44.6894937,,
2014,LTU,0.103758,10.698,72.4091796,29.218569045994524,3.772542639
2014,LUX,0.628544,5.852,84.6404213,98.57835160696351,2.62308644
2014,LVA,0.6204923,10.846,70.2553846,25.329197613105926,2.094963668
2014,MAR,,,45.1328737,,
2014,MDA,,,56.259087,,
2014,MEX,4.018617,4.831,57.8848529,109.425659986706,2.503763504
2014,MKD,,28.03,53.6878471,,
2014,MLT,,5.725,77.376302,,
2014,MMR,,,33.3784507,,
2014,MNE,,,60.251844,,
2014,MNG,,,59.994974,,
2014,MOZ,,,50.1373132,,
2014,MYS,,,49.6764394,,
2014,NAM,,,64.0992376,,
2014,NER,,,52.0635548,,
2014,NGA,,,45.7706872,,
2014,NIC,,,45.9894245,,
2014,NLD,0.9760351,8.318,86.8776262,65.16206294414229,1.612447495
2014,NOR,2.041703,3.484,89.1198805,461.5950191157348,2.095192873
2014,NPL,,,51.2401432,,
2014,NZL,1.227513,5.429,86.8164129,53.79409136751018,3.787637084
2014,OMN,,,44.5054393,,
2014,PAK,,,41.5963786,,
2014,PAN,,,64.7097157,,
2014,PER,,3.519,60.6914015,,
2014,PHL,,,58.180910999999995,,
2014,POL,-0.025,8.99,75.5295216,49.9426939190199,3.920479411
2014,PRT,-0.2781534,14.526,79.1927558,32.739667955915124,0.741391175
2014,PRY,,,53.5347283,,
2014,QAT,,,42.7030749,,
2014,ROU,,6.802,64.3731446,40.37910332863845,
2014,RUS,7.823416,5.156,42.9272626,,0.736267283
2014,RWA,,,42.7665162,,
2014,SAU,2.239167,,26.0994718,,4.024671584
2014,SDN,,,25.762004599999997,,
2014,SEN,,,57.782829199999995,,
2014,SGP,,,62.446953699999995,,
2014,SLV,,,57.685434799999996,,
2014,SRB,,,59.047989599999994,,
2014,SSD,,,30.2908926,,
2014,SUR,,,62.9539553,,
2014,SVK,-0.07616533,13.18,73.09650409999999,30.944711582598025,2.707951514
2014,SVN,0.1993438,9.668,71.5216354,34.668487110770826,2.762833196
2014,SWE,-0.1796385,7.931,87.5614466,335.96150854923303,2.295788416
2014,SWZ,,,34.7846286,,
2014,SYR,,,23.150750499999997,,
2014,THA,,,41.625826499999995,,
2014,TJK,,,35.648275,,
2014,TKM,,,26.1961853,,
2014,TTO,,,66.8636963,,
2014,TUN,,,59.287558399999995,,
2014,TUR,8.854572,9.902,48.3717566,52.41529979835135,4.600794538
2014,TZA,,,53.921356499999995,,
2014,UGA,,,45.3569196,,
2014,UKR,,,53.555204499999995,,
