Country,Year,Value
TUR,2013,9.714
GBR,2013,7.508
USA,2013,7.375
BRA,2013,7.174
BGR,2013,12.941
CYP,2013,15.871
IDN,2013,6.021
MLT,2013,6.106
MKD,2013,28.996
ROU,2013,7.096
RUS,2013,5.478
ZAF,2013,24.562
AUT,2016,6.013
BEL,2016,7.83
CHL,2016,6.69
COL,2016,9.539
CRI,2016,9.538
CZE,2016,3.952
DNK,2016,5.757
EST,2016,6.736
FIN,2016,8.76
FRA,2016,10.052
DEU,2016,4.122
GRC,2016,23.539
HUN,2016,4.972
ISL,2016,3.345
IRL,2016,8.288
ISR,2016,4.798
ITA,2016,11.688
JPN,2016,3.128
KOR,2016,3.681
LVA,2016,9.643
LTU,2016,7.862
LUX,2016,6.291
MEX,2016,3.885
NLD,2016,6.988
NZL,2016,5.146
NOR,2016,4.679
POL,2016,6.161
SVK,2016,9.644
SVN,2016,8.0
ESP,2016,19.635
SWE,2016,6.944
CHE,2016,4.918
TUR,2016,10.9
GBR,2016,4.852
USA,2016,4.87
EU19OECD,2016,10.066
EU22OECD,2016,9.29
BRA,2016,11.611
BGR,2016,7.575
CYP,2016,12.953
IDN,2016,5.553
MLT,2016,4.687
MKD,2016,23.724
ROU,2016,5.901
RUS,2016,5.537
ZAF,2016,26.503
AUT,2018,4.848
BEL,2018,5.948
CHL,2018,7.377
COL,2018,9.961
CRI,2018,10.281
CZE,2018,2.246
DNK,2018,4.83
EST,2018,5.353
FIN,2018,7.312
FRA,2018,9.056
DEU,2018,3.384
GRC,2018,19.292
ISL,2018,3.105
IRL,2018,5.433
ISR,2018,3.998
ITA,2018,10.538
JPN,2018,2.445
KOR,2018,3.848
LVA,2018,7.412
LTU,2018,6.147
LUX,2018,5.586
MEX,2018,3.301
NLD,2018,4.869
NZL,2018,4.335
NOR,2018,3.8
POL,2018,3.846
SVK,2018,6.535
SVN,2018,5.108
ESP,2018,15.255
SWE,2018,6.332
CHE,2018,4.713
TUR,2018,10.956
GBR,2018,4.152
USA,2018,3.896
G7,2018,4.55
BRA,2018,12.107
BGR,2018,5.211
CYP,2018,8.37
IND,2018,8.736
IDN,2018,5.344
MLT,2018,3.95
MKD,2018,20.736
ROU,2018,4.187
